timestamp,cpu_percent
1744104120.90395,0.6
1744104121.105782,0.0
1744104121.3078215,0.0
1744104121.5096633,0.6
1744104121.7176769,0.0
1744104121.9196334,0.6
1744104122.121652,0.0
1744104122.3236063,0.0
1744104122.5261514,0.0
1744104122.7285335,0.0
1744104122.9311948,0.0
1744104123.1334565,0.0
1744104123.335126,0.0
1744104123.537505,0.0
1744104123.7405837,0.0
1744104123.9429195,1.2
1744104124.1452959,0.0
1744104124.3482406,0.0
1744104124.5505538,0.0
1744104124.7525647,0.0
1744104124.954117,1.2
1744104125.1557388,4.3
1744104125.3582146,0.0
1744104125.5604925,0.0
1744104125.7649877,0.0
1744104125.9671435,0.6
1744104126.1694264,1.2
1744104126.3716874,0.0
1744104126.5736325,0.0
1744104126.7759473,0.0
1744104126.9807274,0.0
1744104127.1829393,0.0
1744104127.390322,0.6
1744104127.5928397,0.0
1744104127.7971377,0.0
1744104127.9998112,0.0
1744104128.2016852,0.0
1744104128.403194,0.0
1744104128.6049721,0.0
1744104128.8070815,0.0
1744104129.0087874,0.0
1744104129.2116466,0.0
1744104129.4142787,0.0
1744104129.6183295,0.0
1744104129.8335764,0.0
1744104130.0360181,0.0
1744104130.244412,0.0
1744104130.4476914,0.0
1744104130.6501558,0.0
1744104130.8582952,1.2
1744104131.0602586,0.0
1744104131.2628722,0.6
1744104131.4647164,0.0
1744104131.6739376,0.0
1744104131.8792086,0.6
1744104132.0807693,0.0
1744104132.28266,0.0
1744104132.4855464,0.0
1744104132.691111,0.0
1744104132.8929322,0.6
1744104133.0956044,0.0
1744104133.2986317,0.0
1744104133.4713109,1.3
1744104133.6751847,0.0
1744104133.879742,0.0
1744104134.0822861,0.0
1744104134.2844434,0.0
1744104134.486905,0.6
1744104134.6896002,0.0
1744104134.8924448,0.0
1744104135.094351,10.2
1744104135.2961707,0.0
1744104135.4980705,0.0
1744104135.7008412,0.0
1744104135.9060278,0.0
1744104136.113472,0.0
1744104136.3171363,0.0
1744104136.5196493,1.2
1744104136.7292328,0.0
1744104136.9343095,0.0
1744104137.1373334,1.9
1744104137.3398328,0.0
1744104137.541972,0.0
1744104137.7444592,0.0
1744104137.94783,0.0
1744104138.152218,0.0
1744104138.3553262,0.0
1744104138.5579395,0.0
1744104138.7611558,0.0
1744104138.9658566,0.0
1744104139.1674294,0.0
1744104139.3698463,0.0
1744104139.573525,0.0
1744104139.7761822,0.0
1744104139.979224,0.0
1744104140.1822362,0.0
1744104140.385228,0.0
1744104140.589984,0.0
1744104140.7923555,0.0
1744104141.004124,0.0
1744104141.2060661,0.0
1744104141.408899,0.0
1744104141.611587,0.0
1744104141.813877,0.0
1744104142.0185814,0.0
1744104142.2220592,0.0
1744104142.4247222,0.0
1744104142.6271574,0.0
1744104142.8288407,0.6
1744104143.0305145,0.0
1744104143.2327535,0.0
1744104143.4354818,0.0
1744104143.6377513,0.0
1744104143.8405046,0.0
1744104144.0423615,24.1
1744104144.2440207,0.0
1744104144.5090485,0.0
1744104144.7115223,0.0
1744104144.9143596,0.0
1744104145.1205492,4.5
1744104145.3225017,0.0
1744104145.524973,0.0
1744104145.7274745,0.0
1744104145.9300103,0.0
1744104146.1329644,0.6
1744104146.3353627,0.0
1744104146.5407007,0.0
1744104146.7425208,0.0
1744104146.9450533,0.0
1744104147.1466413,0.0
1744104147.3490222,0.0
1744104147.554511,0.0
1744104147.7841206,0.0
1744104147.9865544,0.0
1744104148.1896577,0.6
1744104148.3955832,0.0
1744104148.5987315,0.0
1744104148.801381,0.0
1744104149.004434,0.0
1744104149.207129,0.0
1744104149.409872,0.6
1744104149.6119678,0.0
1744104149.8139746,0.0
1744104150.0156107,0.0
1744104150.217611,0.0
1744104150.4199216,0.6
1744104150.622414,0.0
1744104150.826561,0.0
1744104151.029256,0.0
1744104151.231049,0.0
1744104151.4347892,0.0
1744104151.6372826,0.0
1744104151.8402457,0.0
1744104152.042917,0.0
1744104152.2487104,0.0
1744104152.454415,0.0
1744104152.656967,0.0
1744104152.8597133,0.6
1744104153.062505,0.0
1744104153.2672124,0.0
1744104153.4695847,0.6
1744104153.6710606,0.0
1744104153.8732767,0.0
1744104154.0751984,0.0
1744104154.2783885,0.0
1744104154.491033,0.0
1744104154.6928084,0.0
1744104154.8955574,0.0
1744104155.0978334,8.1
1744104155.300349,0.0
1744104155.5021727,0.0
1744104155.7119653,0.0
1744104155.9174538,0.0
1744104156.1197212,3.7
1744104156.3213587,0.0
1744104156.5237706,0.0
1744104156.7264113,0.0
1744104156.9290216,0.0
1744104157.131659,0.0
1744104157.3330963,0.0
1744104157.5360053,0.0
1744104157.7378066,0.0
1744104157.9402375,0.0
1744104158.1430006,0.0
1744104158.3460977,0.0
1744104158.5489612,0.0
1744104158.7557232,0.0
1744104158.9584897,0.0
1744104159.1607468,0.0
1744104159.3663278,0.0
1744104159.5695632,0.0
1744104159.7795367,0.0
1744104159.982212,0.0
1744104160.185297,0.0
1744104160.388215,0.0
1744104160.5904539,0.6
1744104160.7951782,0.0
1744104160.996817,0.6
1744104161.1989813,0.0
1744104161.408631,0.0
1744104161.611109,0.0
1744104161.8181465,0.0
1744104162.0205202,0.0
1744104162.2223113,0.0
1744104162.424884,0.0
1744104162.6307971,0.6
1744104162.8355005,0.0
1744104163.039844,0.6
1744104163.2453406,0.0
1744104163.4140816,1.9
1744104163.6188195,0.0
1744104163.8212013,0.0
1744104164.0237238,0.0
1744104164.225679,0.0
1744104164.4271228,1.2
1744104164.6285026,0.0
1744104164.8408449,0.0
1744104165.0445442,3.8
1744104165.2460058,0.0
1744104165.4484344,0.0
1744104165.6612728,0.0
1744104165.8637695,0.0
1744104166.0660844,0.0
1744104166.2688787,0.0
1744104166.4719155,0.0
1744104166.6736183,0.0
1744104166.8844476,0.0
1744104167.0862863,1.9
1744104167.28832,0.6
1744104167.491061,0.0
1744104167.693353,0.0
1744104167.89469,0.0
1744104168.0964677,0.0
1744104168.2987535,0.0
1744104168.5003161,0.0
1744104168.7024565,0.0
1744104168.9087353,0.0
1744104169.11119,0.6
1744104169.3149376,0.0
1744104169.5185025,0.0
1744104169.7212021,0.0
1744104169.922954,0.6
1744104170.1331112,0.6
1744104170.3390617,0.0
1744104170.5420916,0.0
1744104170.7448068,0.0
1744104170.9479668,0.0
1744104171.1549304,0.0
1744104171.362096,0.0
1744104171.5638082,0.0
1744104171.7651103,0.0
1744104171.9672413,0.0
1744104172.1700757,0.0
1744104172.3729515,0.6
1744104172.5749533,0.0
1744104172.7774348,0.0
1744104172.9798915,0.0
1744104173.1826425,0.0
1744104173.3873792,0.0
1744104173.5914476,0.0
1744104173.7944155,0.0
1744104173.9969318,1.2
1744104174.2002017,0.6
1744104174.4031446,0.0
1744104174.6053948,0.6
1744104174.8077953,0.0
1744104175.0281603,0.0
1744104175.229627,0.0
1744104175.4318788,0.0
1744104175.6334434,0.0
1744104175.835825,0.6
1744104176.0379744,0.0
1744104176.240325,0.0
1744104176.4433484,0.0
1744104176.6475134,0.0
1744104176.8496335,0.0
1744104177.0524564,0.0
1744104177.2786899,0.0
1744104177.4810598,0.0
1744104177.6836145,0.6
1744104177.8857503,0.6
1744104178.087476,0.0
1744104178.291105,0.0
1744104178.4944065,0.0
1744104178.718603,0.0
1744104178.9201086,0.0
1744104179.1471553,0.0
1744104179.3492894,0.0
1744104179.5520554,0.0
1744104179.754894,0.0
1744104179.9577546,0.0
1744104180.1596496,0.0
1744104180.362226,0.0
1744104180.5643086,0.0
1744104180.7675774,0.6
1744104180.9770863,0.0
1744104181.202044,0.0
1744104181.4051304,0.0
1744104181.6075408,0.0
1744104181.8188055,0.0
1744104182.0504823,0.0
1744104182.254747,0.0
1744104182.4563384,0.0
1744104182.6579905,0.0
1744104182.8601544,0.0
1744104183.0632415,0.0
1744104183.2770164,0.0
1744104183.4871936,0.0
1744104183.6890955,0.0
1744104183.890934,0.6
1744104184.0931742,0.0
1744104184.2958746,0.0
1744104184.4987924,0.0
1744104184.7017968,0.0
1744104184.9047906,0.0
1744104185.1063168,6.3
1744104185.3082507,0.0
1744104185.5116856,0.0
1744104185.7142823,0.0
1744104185.9159198,0.0
1744104186.1173065,0.0
1744104186.3193457,0.0
1744104186.522191,0.0
1744104186.725945,0.0
1744104186.9326098,0.0
1744104187.1346412,0.0
1744104187.3508704,0.0
1744104187.557066,0.0
1744104187.7646074,0.0
1744104187.9675584,0.0
1744104188.170204,0.0
1744104188.3729894,0.0
1744104188.608449,0.0
1744104188.8111932,0.6
1744104189.0143666,0.6
1744104189.217883,0.0
1744104189.4203742,0.0
1744104189.6226354,0.0
1744104189.8280191,0.0
1744104190.0297563,0.0
1744104190.232086,0.0
1744104190.4346964,0.0
1744104190.6471665,0.0
1744104190.8506603,0.0
1744104191.0567076,0.0
1744104191.2590873,0.0
1744104191.4817643,0.0
1744104191.684992,0.0
1744104191.888121,0.0
1744104192.0913532,0.0
1744104192.295757,0.0
1744104192.4990175,0.0
1744104192.705834,1.2
1744104192.9109304,0.0
1744104193.1128178,0.0
1744104193.3272088,0.0
1744104193.5028322,0.6
1744104193.704615,0.0
1744104193.90699,0.0
1744104194.1092224,0.0
1744104194.3122017,0.0
1744104194.5138361,0.0
1744104194.7160344,0.6
1744104194.9181464,0.0
1744104195.1311219,4.5
1744104195.3332825,0.6
1744104195.535992,0.0
1744104195.7396104,0.0
1744104195.9419515,0.0
1744104196.1470692,0.6
1744104196.3491132,0.0
1744104196.551024,0.0
1744104196.752466,0.0
1744104196.9540813,0.0
1744104197.156156,0.0
1744104197.3576875,0.0
1744104197.5591874,0.0
1744104197.760767,0.0
1744104197.96231,0.0
1744104198.1646726,0.0
1744104198.3669872,0.6
1744104198.5801797,1.2
1744104198.7816527,0.0
1744104198.9836278,0.0
1744104199.1855733,0.0
1744104199.3875532,0.0
1744104199.5899496,0.0
1744104199.7923048,0.0
1744104199.9940512,0.0
1744104200.1968584,0.0
1744104200.3990347,0.6
1744104200.6004772,0.0
1744104200.8039284,0.0
1744104201.0089552,2.5
1744104201.2111146,0.0
1744104201.4136202,0.0
1744104201.623388,0.0
1744104201.8255446,0.0
1744104202.0285182,0.0
1744104202.2306197,0.0
1744104202.4326112,0.0
1744104202.6354663,0.0
1744104202.838596,0.0
1744104203.0444806,0.0
1744104203.2469652,0.0
1744104203.4495468,0.6
1744104203.6523945,0.6
1744104203.8575554,0.0
1744104204.0593908,23.1
1744104204.2611344,0.0
1744104204.4630935,0.0
1744104204.6648676,3.7
1744104204.867956,0.6
1744104205.0702693,7.3
1744104205.2727256,0.0
1744104205.4755218,0.0
1744104205.6797335,0.0
1744104205.8821561,0.0
1744104206.0873806,0.0
1744104206.2898061,0.6
1744104206.4926577,0.0
1744104206.6946228,0.0
1744104206.9016364,0.0
1744104207.1050293,0.0
1744104207.306802,0.0
1744104207.509212,0.0
1744104207.7114224,0.0
1744104207.9129238,0.0
1744104208.1157641,0.0
1744104208.317782,0.0
1744104208.5195441,0.0
1744104208.7212305,0.0
1744104208.9251564,2.5
1744104209.1268685,0.0
1744104209.3294125,0.0
1744104209.5324526,0.6
1744104209.7354803,0.0
1744104209.9379072,0.0
1744104210.1400993,0.0
1744104210.344593,0.0
1744104210.552733,0.0
1744104210.7566934,1.2
1744104210.9598274,0.0
1744104211.1647232,0.0
1744104211.3664546,0.0
1744104211.5685124,0.0
1744104211.7704473,0.0
1744104211.9738824,0.0
1744104212.2014875,0.0
1744104212.4048586,0.0
1744104212.6080282,0.0
1744104212.8099627,0.0
1744104213.0125692,0.0
1744104213.2152612,0.0
1744104213.4176826,0.0
1744104213.6201797,0.0
1744104213.8226886,0.0
1744104214.0254529,0.0
1744104214.2284384,0.0
1744104214.4308357,0.0
1744104214.6403215,0.0
1744104214.841881,0.0
1744104215.043335,0.0
1744104215.2451508,0.0
1744104215.4483244,0.0
1744104215.6510026,0.0
1744104215.8543477,0.0
1744104216.0563555,0.0
1744104216.258968,0.0
1744104216.4612157,0.0
1744104216.6671944,0.0
1744104216.8697095,0.6
1744104217.0725794,0.0
1744104217.2759657,0.0
1744104217.4790149,0.0
1744104217.6824133,0.0
1744104217.8847766,0.0
1744104218.0878358,0.0
1744104218.2903826,0.0
1744104218.4918833,0.0
1744104218.6937826,0.0
1744104218.8953862,0.0
1744104219.0971737,0.0
1744104219.2989385,0.0
1744104219.5014834,0.0
1744104219.7038596,0.0
1744104219.9068625,0.0
1744104220.1093364,0.0
1744104220.3140337,0.0
1744104220.5261123,0.0
1744104220.7427328,0.0
1744104220.9480522,0.0
1744104221.1566865,0.0
1744104221.3588624,0.0
1744104221.5605788,0.0
1744104221.7628477,0.0
1744104221.9656427,0.0
1744104222.166981,0.6
1744104222.368336,0.0
1744104222.5697196,0.0
1744104222.773432,0.0
1744104222.9766495,0.0
1744104223.1818247,0.0
1744104223.3595867,0.0
1744104223.5624826,0.0
1744104223.7650363,0.0
1744104223.968601,0.0
1744104224.17058,0.0
1744104224.4110572,0.0
1744104224.6134613,0.0
1744104224.8172505,0.0
1744104225.0257063,0.0
1744104225.2271469,0.0
1744104225.4289384,0.0
1744104225.630521,0.0
1744104225.832319,0.0
1744104226.0338514,0.0
1744104226.2366836,0.0
1744104226.4395943,0.0
1744104226.642383,0.0
1744104226.844105,0.0
1744104227.0481708,0.0
1744104227.2496626,0.0
1744104227.4513435,0.0
1744104227.6527858,0.0
1744104227.8559713,0.0
1744104228.0581725,0.0
1744104228.2602692,0.6
1744104228.4646997,0.0
1744104228.6674123,0.0
1744104228.870119,0.0
1744104229.0730183,0.0
1744104229.2746248,0.0
1744104229.4765224,0.0
1744104229.6784801,0.0
1744104229.8809125,1.2
1744104230.0826676,0.0
1744104230.2845113,0.0
1744104230.4871044,0.0
1744104230.6899416,0.0
1744104230.892724,0.0
1744104231.0948534,0.0
1744104231.2977576,0.0
1744104231.5082636,0.0
1744104231.7119346,0.0
1744104231.918851,0.0
1744104232.121483,0.0
1744104232.3240454,0.6
1744104232.5268314,0.0
1744104232.7284532,0.6
1744104232.9299672,0.6
1744104233.1320474,0.0
1744104233.334291,0.0
1744104233.540975,0.6
1744104233.7432742,0.0
1744104233.9463248,0.0
1744104234.1487813,0.0
1744104234.3516116,1.8
1744104234.554115,0.6
1744104234.7572646,0.6
1744104234.960074,0.0
1744104235.162652,8.5
1744104235.3649087,0.0
1744104235.5677125,0.0
1744104235.770588,0.0
1744104235.9731007,0.6
1744104236.175283,1.2
1744104236.3768232,0.0
1744104236.5788908,0.0
1744104236.7889733,0.0
1744104237.0074944,1.2
1744104237.209588,0.0
1744104237.4127035,0.0
1744104237.616049,0.0
1744104237.8194058,0.0
1744104238.0228624,0.0
1744104238.2256117,0.0
1744104238.4276156,0.0
1744104238.6301472,0.0
1744104238.836051,0.0
1744104239.0396254,0.0
1744104239.2420874,0.0
1744104239.4570355,0.0
1744104239.660042,0.0
1744104239.868417,0.0
1744104240.0704234,0.0
1744104240.2725425,0.0
1744104240.4755805,0.0
1744104240.6779335,0.0
1744104240.8881483,0.0
1744104241.0912938,0.6
1744104241.2942257,0.0
1744104241.499499,0.0
1744104241.701836,0.6
1744104241.910727,0.0
1744104242.1221206,0.0
1744104242.3241518,0.0
1744104242.526399,0.0
1744104242.72852,0.0
1744104242.9322343,0.0
1744104243.1355813,0.0
1744104243.338023,0.0
1744104243.5396974,0.0
1744104243.7412732,0.6
1744104243.9435906,0.0
1744104244.145359,0.0
1744104244.347612,0.0
1744104244.55423,0.0
1744104244.7572205,0.0
1744104244.9604895,0.0
1744104245.1623545,4.5
1744104245.3647006,0.0
1744104245.5669577,0.0
1744104245.7694468,0.0
1744104245.9719753,0.0
1744104246.174203,1.9
1744104246.3773594,0.0
1744104246.5802727,0.0
1744104246.7826498,0.0
1744104246.9847288,0.0
1744104247.1863437,0.0
1744104247.38863,0.0
1744104247.590924,0.0
1744104247.7943363,0.0
1744104247.9967961,0.0
1744104248.1982005,11.4
1744104248.3997972,0.0
1744104248.601623,0.0
1744104248.8038733,0.0
1744104249.0120707,0.0
1744104249.2141228,0.6
1744104249.4205592,0.0
1744104249.6230423,0.0
1744104249.825727,0.0
1744104250.0310352,0.6
1744104250.233436,0.0
1744104250.4366086,0.0
1744104250.6392686,0.0
1744104250.8405814,0.0
1744104251.0424523,0.0
1744104251.2458708,0.0
1744104251.4495437,0.0
1744104251.654981,0.0
1744104251.8564277,0.0
1744104252.059299,0.0
1744104252.2658675,0.0
1744104252.4697773,0.0
1744104252.6717432,0.0
1744104252.8741767,0.0
1744104253.0839775,0.0
1744104253.2860703,0.0
1744104253.4593203,0.6
1744104253.6661558,0.0
1744104253.8782089,0.0
1744104254.080551,0.0
1744104254.2821348,0.0
1744104254.4844217,0.0
1744104254.6859977,0.0
1744104254.887688,0.0
1744104255.0900762,1.3
1744104255.2920551,0.0
1744104255.4948554,1.2
1744104255.7002158,0.0
1744104255.9020467,0.0
1744104256.1035607,0.0
1744104256.3056166,0.0
1744104256.507623,0.0
1744104256.7092996,0.0
1744104256.917435,0.0
1744104257.129403,0.0
1744104257.3345807,0.6
1744104257.5368083,0.0
1744104257.7417114,0.6
1744104257.9435587,0.6
1744104258.149791,0.0
1744104258.3518648,1.2
1744104258.5551722,0.0
1744104258.7581232,0.0
1744104258.9601743,0.0
1744104259.1629941,0.0
1744104259.3650975,0.0
1744104259.5674422,0.0
1744104259.769521,0.0
1744104259.9794896,0.0
1744104260.1820166,0.0
1744104260.389228,0.0
1744104260.5918882,0.0
1744104260.7940583,0.0
1744104260.9959507,0.0
1744104261.1987572,0.0
1744104261.4020991,0.0
1744104261.6035724,0.0
1744104261.8056977,0.0
1744104262.0087,0.0
1744104262.213496,0.0
1744104262.415453,0.6
1744104262.6182177,0.0
1744104262.8220916,0.0
1744104263.0249016,0.0
1744104263.2267401,0.0
1744104263.4303563,0.0
1744104263.6379676,0.0
1744104263.840585,0.0
1744104264.0438197,26.0
1744104264.2464666,0.0
1744104264.4492419,0.0
1744104264.652529,3.8
1744104264.8552108,0.0
1744104265.056919,0.0
1744104265.2587733,6.2
1744104265.461555,0.0
1744104265.6636825,0.0
1744104265.8658013,0.0
1744104266.068542,0.0
1744104266.2719967,1.3
1744104266.4759068,0.0
1744104266.6795108,0.0
1744104266.8819685,0.6
1744104267.0843754,0.0
1744104267.2875333,0.0
1744104267.489925,0.0
1744104267.6928217,0.0
1744104267.8948274,0.0
1744104268.1192575,0.0
1744104268.3231027,0.0
1744104268.5253792,0.0
1744104268.7386346,0.0
1744104268.9400911,0.0
1744104269.1421804,0.0
1744104269.345588,0.0
1744104269.5498173,0.0
1744104269.751682,0.0
1744104269.9533894,0.6
1744104270.1586885,0.0
1744104270.3609674,0.0
1744104270.5638635,0.0
1744104270.766909,0.0
1744104270.9698706,0.0
1744104271.1712484,0.0
1744104271.3734622,0.0
1744104271.5752804,0.0
1744104271.7773137,0.0
1744104271.9791803,0.0
1744104272.180429,0.0
1744104272.381927,0.0
1744104272.5836751,0.0
1744104272.7866304,0.0
1744104272.9889505,0.0
1744104273.1915815,0.6
1744104273.3949456,0.0
1744104273.6011775,0.0
1744104273.8039598,0.0
1744104274.0068882,0.0
1744104274.2096868,0.0
1744104274.4117281,0.0
1744104274.6139777,0.6
1744104274.8168113,0.0
1744104275.0201106,0.0
1744104275.222918,8.1
1744104275.424871,0.0
1744104275.6267457,0.6
1744104275.8287313,0.0
1744104276.0302076,0.0
1744104276.2327127,0.6
1744104276.4357612,0.0
1744104276.6385894,0.0
1744104276.8414173,0.0
1744104277.0437121,0.0
1744104277.2491584,0.0
1744104277.4519475,0.6
1744104277.6560357,0.6
1744104277.859704,0.0
1744104278.0621285,0.6
1744104278.265298,0.0
1744104278.4690242,0.0
1744104278.6724021,0.0
1744104278.880712,0.0
1744104279.0829813,0.0
1744104279.2846434,0.0
1744104279.488378,0.0
1744104279.690451,0.0
1744104279.8985221,0.0
1744104280.1004376,0.0
1744104280.3028624,0.0
1744104280.5056045,0.0
1744104280.709486,0.6
1744104280.918343,0.0
1744104281.120773,0.0
1744104281.3299663,0.0
1744104281.532058,0.0
1744104281.7343395,0.6
1744104281.939503,0.0
1744104282.14159,0.6
1744104282.3443696,0.0
1744104282.5476081,0.0
1744104282.751603,0.0
1744104282.9534848,0.6
1744104283.1552598,0.0
1744104283.327465,0.0
1744104283.5300207,1.2
1744104283.7355752,0.0
1744104283.9381952,0.0
1744104284.1396956,0.0
1744104284.3418334,0.0
1744104284.5436132,0.0
1744104284.7451246,0.0
1744104284.9474738,0.6
1744104285.1494164,5.0
1744104285.3510807,0.0
1744104285.5533214,0.0
1744104285.7563834,0.0
1744104285.9598777,0.0
1744104286.161827,0.0
1744104286.3740473,0.0
1744104286.5754263,0.6
1744104286.7765934,0.0
1744104286.9792018,2.5
1744104287.1818209,0.0
1744104287.3850036,0.0
1744104287.586902,0.0
1744104287.789345,0.0
1744104287.9918082,0.0
1744104288.1938484,0.0
1744104288.398101,0.0
